FILE   NUM   WORD   COUNT 
TC2.txt   89   minneapolis   1 
TC2.txt   90   munich   1 
TC2.txt   91   naturals   1 
TC2.txt   92   networks   1 
TC2.txt   93   newly   1 
TC2.txt   94   night   1 
TC2.txt   95   norm   1 
TC2.txt   96   objects   1 
TC2.txt   97   odd   1 
TC2.txt   98   olympic   1 
TC2.txt   99   opens   1 
TC2.txt   100   ou   1 
TC2.txt   101   out   1 
TC2.txt   102   outlook   1 
TC2.txt   103   parent   1 
TC2.txt   104   practical   1 
TC2.txt   105   preparation   1 
TC2.txt   106   priced   1 
TC2.txt   107   prof   1 
TC2.txt   108   prominent   1 
TC2.txt   109   protest   1 
TC2.txt   110   purposes   1 
TC2.txt   111   remained   1 
TC2.txt   112   rentals   1 
TC2.txt   113   resort   1 
TC2.txt   114   responsibilities   1 
TC2.txt   115   returned   1 
TC2.txt   116   rio   1 
TC2.txt   117   rule   1 
TC2.txt   118   sectors   1 
TC2.txt   119   serious   1 
TC2.txt   120   sides   1 
TC2.txt   121   sorry   1 
TC2.txt   122   southampton   1 
TC2.txt   123   sq   1 
TC2.txt   124   ss   1 
TC2.txt   125   steve   1 
TC2.txt   126   stores   1 
TC2.txt   127   str   1 
TC2.txt   128   sweden   1 
TC2.txt   129   table   1 
TC2.txt   130   tba   1 
TC2.txt   131   teen   1 
TC2.txt   132   textiles   1 
TC2.txt   133   tiger   1 
TC2.txt   134   touch   1 
TC2.txt   135   turkish   1 
TC2.txt   136   undo   1 
TC2.txt   137   unity   1 
TC2.txt   138   variety   1 
TC2.txt   139   vessels   1 
TC2.txt   140   vice   1 
TC2.txt   141   violence   1 
TC2.txt   142   way   1 
TC2.txt   143   weight   1 
TC2.txt   144   win   1 
Exectution Time 0.0
FILE   NUM   WORD   COUNT 
TC3.txt   1   notice   3 
TC3.txt   2   blues   2 
TC3.txt   3   charity   2 
TC3.txt   4   copy   2 
TC3.txt   5   flood   2 
TC3.txt   6   hurt   2 
TC3.txt   7   pairs   2 
TC3.txt   8   pipe   2 
TC3.txt   9   pottery   2 
TC3.txt   10   reveals   2 
TC3.txt   11   suggestion   2 
TC3.txt   12   thumb   2 
TC3.txt   13   acquisition   1 
TC3.txt   14   advances   1 
TC3.txt   15   affects   1 
TC3.txt   16   aids   1 
TC3.txt   17   allergy   1 
TC3.txt   18   ambient   1 
TC3.txt   19   an   1 
TC3.txt   20   analyzed   1 
TC3.txt   21   antiques   1 
TC3.txt   22   apple   1 
TC3.txt   23   archive   1 
TC3.txt   24   archived   1 
TC3.txt   25   argued   1 
TC3.txt   26   aruba   1 
TC3.txt   27   aside   1 
TC3.txt   28   assembled   1 
TC3.txt   29   aw   1 
TC3.txt   30   ban   1 
TC3.txt   31   bangbus   1 
TC3.txt   32   basin   1 
TC3.txt   33   bedrooms   1 
TC3.txt   34   beds   1 
TC3.txt   35   belt   1 
TC3.txt   36   benchmark   1 
TC3.txt   37   bestiality   1 
TC3.txt   38   beverly   1 
TC3.txt   39   bible   1 
TC3.txt   40   bigger   1 
TC3.txt   41   biography   1 
TC3.txt   42   biol   1 
TC3.txt   43   blond   1 
TC3.txt   44   bodies   1 
TC3.txt   45   breeds   1 
TC3.txt   46   bring   1 
TC3.txt   47   britain   1 
TC3.txt   48   broker   1 
TC3.txt   49   brutal   1 
TC3.txt   50   buddy   1 
TC3.txt   51   buildings   1 
TC3.txt   52   built   1 
TC3.txt   53   bunch   1 
TC3.txt   54   butler   1 
TC3.txt   55   butts   1 
TC3.txt   56   cables   1 
TC3.txt   57   calculated   1 
TC3.txt   58   calendars   1 
TC3.txt   59   california   1 
TC3.txt   60   cameron   1 
TC3.txt   61   cancel   1 
TC3.txt   62   capital   1 
TC3.txt   63   cashiers   1 
TC3.txt   64   catalogs   1 
TC3.txt   65   causing   1 
TC3.txt   66   celebration   1 
TC3.txt   67   census   1 
TC3.txt   68   cfr   1 
TC3.txt   69   challenges   1 
TC3.txt   70   chaos   1 
TC3.txt   71   chips   1 
TC3.txt   72   christopher   1 
TC3.txt   73   chronic   1 
TC3.txt   74   churches   1 
TC3.txt   75   class   1 
TC3.txt   76   clock   1 
TC3.txt   77   clocks   1 
TC3.txt   78   closes   1 
TC3.txt   79   colin   1 
TC3.txt   80   commented   1 
TC3.txt   81   comparable   1 
TC3.txt   82   complexity   1 
TC3.txt   83   complicated   1 
TC3.txt   84   confidential   1 
TC3.txt   85   connections   1 
TC3.txt   86   conservation   1 
TC3.txt   87   considerations   1 
TC3.txt   88   consolidated   1 
TC3.txt   89   consultation   1 
TC3.txt   90   consulting   1 
TC3.txt   91   contain   1 
TC3.txt   92   continually   1 
TC3.txt   93   continued   1 
TC3.txt   94   continues   1 
TC3.txt   95   contracting   1 
TC3.txt   96   convenience   1 
TC3.txt   97   coordinates   1 
TC3.txt   98   copying   1 
TC3.txt   99   cornwall   1 
TC3.txt   100   correctly   1 
TC3.txt   101   covered   1 
TC3.txt   102   cowboy   1 
TC3.txt   103   cream   1 
TC3.txt   104   create   1 
TC3.txt   105   cricket   1 
TC3.txt   106   crucial   1 
TC3.txt   107   cum   1 
TC3.txt   108   cutting   1 
TC3.txt   109   cyber   1 
TC3.txt   110   cycling   1 
TC3.txt   111   dallas   1 
TC3.txt   112   daughters   1 
TC3.txt   113   dealing   1 
TC3.txt   114   debian   1 
TC3.txt   115   debut   1 
TC3.txt   116   decades   1 
TC3.txt   117   declaration   1 
TC3.txt   118   declined   1 
TC3.txt   119   deemed   1 
TC3.txt   120   defines   1 
TC3.txt   121   democrat   1 
TC3.txt   122   democratic   1 
TC3.txt   123   den   1 
TC3.txt   124   deny   1 
TC3.txt   125   dependent   1 
TC3.txt   126   deployment   1 
TC3.txt   127   desirable   1 
TC3.txt   128   detailed   1 
TC3.txt   129   detroit   1 
TC3.txt   130   developers   1 
TC3.txt   131   developments   1 
TC3.txt   132   devil   1 
TC3.txt   133   diamond   1 
TC3.txt   134   diana   1 
TC3.txt   135   dimension   1 
TC3.txt   136   discharge   1 
TC3.txt   137   dns   1 
TC3.txt   138   doc   1 
TC3.txt   139   dodge   1 
TC3.txt   140   dominant   1 
TC3.txt   141   dominican   1 
TC3.txt   142   dozen   1 
TC3.txt   143   dr   1 
TC3.txt   144   drama   1 
TC3.txt   145   dress   1 
TC3.txt   146   earth   1 
TC3.txt   147   easier   1 
TC3.txt   148   ecology   1 
TC3.txt   149   edmonton   1 
TC3.txt   150   electro   1 
TC3.txt   151   elephant   1 
TC3.txt   152   elite   1 
TC3.txt   153   emotions   1 
TC3.txt   154   enables   1 
TC3.txt   155   endorsement   1 
TC3.txt   156   energy   1 
TC3.txt   157   enormous   1 
TC3.txt   158   environmental   1 
TC3.txt   159   equipped   1 
TC3.txt   160   et   1 
TC3.txt   161   evil   1 
TC3.txt   162   examples   1 
TC3.txt   163   excellence   1 
TC3.txt   164   explains   1 
TC3.txt   165   explorer   1 
TC3.txt   166   facilitate   1 
TC3.txt   167   fc   1 
TC3.txt   168   fd   1 
TC3.txt   169   feels   1 
TC3.txt   170   financing   1 
TC3.txt   171   finger   1 
TC3.txt   172   firms   1 
TC3.txt   173   fluid   1 
TC3.txt   174   for   1 
TC3.txt   175   ford   1 
TC3.txt   176   forgot   1 
TC3.txt   177   forgotten   1 
TC3.txt   178   formats   1 
TC3.txt   179   forms   1 
TC3.txt   180   formula   1 
TC3.txt   181   freebsd   1 
TC3.txt   182   fresh   1 
TC3.txt   183   furthermore   1 
TC3.txt   184   fy   1 
TC3.txt   185   gardening   1 
TC3.txt   186   gardens   1 
TC3.txt   187   genetics   1 
TC3.txt   188   geography   1 
TC3.txt   189   gourmet   1 
TC3.txt   190   governments   1 
TC3.txt   191   gradually   1 
TC3.txt   192   graham   1 
TC3.txt   193   growing   1 
TC3.txt   194   guidance   1 
TC3.txt   195   guides   1 
TC3.txt   196   ha   1 
TC3.txt   197   hairy   1 
TC3.txt   198   haiti   1 
TC3.txt   199   hand   1 
TC3.txt   200   hardcover   1 
TC3.txt   201   hardly   1 
TC3.txt   202   hazard   1 
TC3.txt   203   heated   1 
TC3.txt   204   helena   1 
TC3.txt   205   herein   1 
TC3.txt   206   holding   1 
TC3.txt   207   holmes   1 
TC3.txt   208   holy   1 
TC3.txt   209   honest   1 
TC3.txt   210   honey   1 
TC3.txt   211   hormone   1 
TC3.txt   212   hour   1 
TC3.txt   213   however   1 
TC3.txt   214   ht   1 
TC3.txt   215   husband   1 
TC3.txt   216   hypothesis   1 
TC3.txt   217   icon   1 
TC3.txt   218   ii   1 
TC3.txt   219   illinois   1 
TC3.txt   220   illustration   1 
TC3.txt   221   impression   1 
TC3.txt   222   improving   1 
TC3.txt   223   index   1 
TC3.txt   224   indigenous   1 
TC3.txt   225   industries   1 
TC3.txt   226   infrared   1 
TC3.txt   227   initiative   1 
TC3.txt   228   insert   1 
TC3.txt   229   interactions   1 
TC3.txt   230   internal   1 
TC3.txt   231   intro   1 
TC3.txt   232   introduced   1 
TC3.txt   233   investing   1 
TC3.txt   234   investors   1 
TC3.txt   235   ip   1 
TC3.txt   236   islamic   1 
TC3.txt   237   j   1 
TC3.txt   238   jane   1 
TC3.txt   239   jar   1 
TC3.txt   240   jelsoft   1 
TC3.txt   241   jet   1 
TC3.txt   242   josh   1 
TC3.txt   243   keen   1 
TC3.txt   244   kent   1 
TC3.txt   245   kingdom   1 
TC3.txt   246   kuwait   1 
TC3.txt   247   ky   1 
TC3.txt   248   least   1 
TC3.txt   249   leaving   1 
TC3.txt   250   led   1 
TC3.txt   251   leeds   1 
TC3.txt   252   lie   1 
TC3.txt   253   likes   1 
TC3.txt   254   lions   1 
TC3.txt   255   loc   1 
TC3.txt   256   locally   1 
TC3.txt   257   look   1 
TC3.txt   258   lovers   1 
TC3.txt   259   mae   1 
TC3.txt   260   magic   1 
TC3.txt   261   manual   1 
TC3.txt   262   manually   1 
TC3.txt   263   manufacture   1 
TC3.txt   264   marker   1 
TC3.txt   265   markers   1 
TC3.txt   266   marks   1 
TC3.txt   267   martin   1 
TC3.txt   268   masturbating   1 
TC3.txt   269   matters   1 
TC3.txt   270   may   1 
TC3.txt   271   medicaid   1 
TC3.txt   272   medical   1 
TC3.txt   273   memo   1 
TC3.txt   274   merit   1 
TC3.txt   275   metropolitan   1 
TC3.txt   276   microsoft   1 
TC3.txt   277   midnight   1 
TC3.txt   278   mighty   1 
TC3.txt   279   milk   1 
TC3.txt   280   mistress   1 
TC3.txt   281   ml   1 
TC3.txt   282   modification   1 
TC3.txt   283   modified   1 
TC3.txt   284   monitor   1 
TC3.txt   285   monitored   1 
TC3.txt   286   morocco   1 
TC3.txt   287   mortgage   1 
TC3.txt   288   motels   1 
TC3.txt   289   motivated   1 
TC3.txt   290   mounts   1 
TC3.txt   291   mozambique   1 
TC3.txt   292   mozilla   1 
TC3.txt   293   mpegs   1 
TC3.txt   294   mrs   1 
TC3.txt   295   ms   1 
TC3.txt   296   muslim   1 
TC3.txt   297   muslims   1 
TC3.txt   298   must   1 
TC3.txt   299   muze   1 
TC3.txt   300   mv   1 
TC3.txt   301   myself   1 
TC3.txt   302   myth   1 
TC3.txt   303   nationally   1 
TC3.txt   304   neighbors   1 
TC3.txt   305   newfoundland   1 
TC3.txt   306   nicholas   1 
TC3.txt   307   nights   1 
TC3.txt   308   nipples   1 
TC3.txt   309   nonprofit   1 
TC3.txt   310   normally   1 
TC3.txt   311   nova   1 
TC3.txt   312   old   1 
TC3.txt   313   opportunity   1 
TC3.txt   314   order   1 
TC3.txt   315   org   1 
TC3.txt   316   organisms   1 
TC3.txt   317   others   1 
TC3.txt   318   otherwise   1 
TC3.txt   319   overnight   1 
TC3.txt   320   owned   1 
TC3.txt   321   oxide   1 
TC3.txt   322   pace   1 
TC3.txt   323   packard   1 
TC3.txt   324   pale   1 
TC3.txt   325   patents   1 
TC3.txt   326   patterns   1 
TC3.txt   327   pci   1 
TC3.txt   328   pediatric   1 
TC3.txt   329   penn   1 
TC3.txt   330   permission   1 
TC3.txt   331   persistent   1 
TC3.txt   332   phil   1 
TC3.txt   333   philip   1 
TC3.txt   334   philips   1 
TC3.txt   335   pink   1 
TC3.txt   336   pirates   1 
TC3.txt   337   pissing   1 
TC3.txt   338   pitch   1 
TC3.txt   339   pixel   1 
TC3.txt   340   placing   1 
TC3.txt   341   pmc   1 
TC3.txt   342   political   1 
TC3.txt   343   poll   1 
TC3.txt   344   poly   1 
TC3.txt   345   pos   1 
TC3.txt   346   possible   1 
TC3.txt   347   postal   1 
TC3.txt   348   prayers   1 
TC3.txt   349   press   1 
TC3.txt   350   prev   1 
TC3.txt   351   previously   1 
TC3.txt   352   prime   1 
TC3.txt   353   process   1 
TC3.txt   354   prove   1 
TC3.txt   355   proved   1 
TC3.txt   356   providence   1 
TC3.txt   357   providing   1 
TC3.txt   358   purchases   1 
TC3.txt   359   purpose   1 
TC3.txt   360   purse   1 
TC3.txt   361   pursuit   1 
TC3.txt   362   que   1 
TC3.txt   363   quest   1 
TC3.txt   364   rare   1 
TC3.txt   365   rating   1 
TC3.txt   366   realtors   1 
TC3.txt   367   recipients   1 
TC3.txt   368   recreational   1 
TC3.txt   369   reggae   1 
TC3.txt   370   register   1 
TC3.txt   371   rely   1 
TC3.txt   372   remaining   1 
TC3.txt   373   removal   1 
TC3.txt   374   reno   1 
TC3.txt   375   reply   1 
TC3.txt   376   reproduced   1 
TC3.txt   377   republic   1 
TC3.txt   378   republicans   1 
TC3.txt   379   residence   1 
TC3.txt   380   resort   1 
TC3.txt   381   responsibility   1 
TC3.txt   382   restoration   1 
TC3.txt   383   restructuring   1 
TC3.txt   384   ri   1 
TC3.txt   385   rpm   1 
TC3.txt   386   russian   1 
TC3.txt   387   salaries   1 
TC3.txt   388   scanners   1 
TC3.txt   389   schools   1 
TC3.txt   390   scripting   1 
TC3.txt   391   serum   1 
TC3.txt   392   sewing   1 
TC3.txt   393   shade   1 
TC3.txt   394   shannon   1 
TC3.txt   395   significance   1 
TC3.txt   396   simpsons   1 
TC3.txt   397   simultaneously   1 
TC3.txt   398   sitemap   1 
TC3.txt   399   skilled   1 
TC3.txt   400   sky   1 
TC3.txt   401   slot   1 
TC3.txt   402   soap   1 
TC3.txt   403   somalia   1 
TC3.txt   404   something   1 
TC3.txt   405   song   1 
TC3.txt   406   soon   1 
TC3.txt   407   sophisticated   1 
TC3.txt   408   sorry   1 
TC3.txt   409   soviet   1 
TC3.txt   410   sox   1 
TC3.txt   411   spain   1 
TC3.txt   412   species   1 
TC3.txt   413   specifies   1 
TC3.txt   414   spending   1 
TC3.txt   415   spoke   1 
TC3.txt   416   spoken   1 
TC3.txt   417   spreading   1 
TC3.txt   418   springs   1 
TC3.txt   419   src   1 
TC3.txt   420   ssl   1 
TC3.txt   421   stamp   1 
TC3.txt   422   stays   1 
TC3.txt   423   std   1 
TC3.txt   424   steel   1 
TC3.txt   425   strange   1 
TC3.txt   426   strengthen   1 
TC3.txt   427   strengthening   1 
TC3.txt   428   sub   1 
TC3.txt   429   subsequent   1 
TC3.txt   430   supplement   1 
TC3.txt   431   susan   1 
TC3.txt   432   swap   1 
TC3.txt   433   tablet   1 
TC3.txt   434   tackle   1 
TC3.txt   435   talk   1 
TC3.txt   436   tea   1 
TC3.txt   437   tear   1 
TC3.txt   438   teenage   1 
TC3.txt   439   television   1 
TC3.txt   440   texture   1 
TC3.txt   441   thickness   1 
TC3.txt   442   till   1 
TC3.txt   443   tires   1 
TC3.txt   444   tomato   1 
TC3.txt   445   tp   1 
TC3.txt   446   tracked   1 
TC3.txt   447   train   1 
TC3.txt   448   transmit   1 
TC3.txt   449   tuesday   1 
TC3.txt   450   twelve   1 
TC3.txt   451   two   1 
TC3.txt   452   uc   1 
TC3.txt   453   undergraduate   1 
TC3.txt   454   underground   1 
TC3.txt   455   unless   1 
TC3.txt   456   unlikely   1 
TC3.txt   457   usa   1 
TC3.txt   458   used   1 
TC3.txt   459   uses   1 
TC3.txt   460   utils   1 
TC3.txt   461   vagina   1 
TC3.txt   462   validity   1 
TC3.txt   463   vibrators   1 
TC3.txt   464   victory   1 
TC3.txt   465   virginia   1 
TC3.txt   466   voice   1 
TC3.txt   467   vs   1 
TC3.txt   468   waiver   1 
TC3.txt   469   wal   1 
TC3.txt   470   walking   1 
TC3.txt   471   want   1 
TC3.txt   472   waste   1 
TC3.txt   473   wave   1 
TC3.txt   474   webshots   1 
TC3.txt   475   widely   1 
TC3.txt   476   williams   1 
TC3.txt   477   windsor   1 
TC3.txt   478   wma   1 
TC3.txt   479   women   1 
TC3.txt   480   wonder   1 
TC3.txt   481   wooden   1 
TC3.txt   482   works   1 
TC3.txt   483   wrote   1 
TC3.txt   484   ya   1 
TC3.txt   485   you   1 
TC3.txt   486   z   1 
TC3.txt   487   zdnet   1 
Exectution Time 0.0
FILE   NUM   WORD   COUNT 
TC4.txt   1   started   3 
TC4.txt   2   annual   2 
TC4.txt   3   benchmark   2 
TC4.txt   4   book   2 
TC4.txt   5   castle   2 
TC4.txt   6   charts   2 
TC4.txt   7   clients   2 
TC4.txt   8   coastal   2 
TC4.txt   9   confidential   2 
TC4.txt   10   consist   2 
TC4.txt   11   contains   2 
TC4.txt   12   crazy   2 
TC4.txt   13   data   2 
TC4.txt   14   ddr   2 
TC4.txt   15   detroit   2 
TC4.txt   16   diamonds   2 
TC4.txt   17   diseases   2 
TC4.txt   18   dramatically   2 
TC4.txt   19   earning   2 
TC4.txt   20   farm   2 
TC4.txt   21   fought   2 
TC4.txt   22   fucking   2 
TC4.txt   23   hampton   2 
TC4.txt   24   humidity   2 
TC4.txt   25   javascript   2 
TC4.txt   26   literally   2 
TC4.txt   27   maiden   2 
TC4.txt   28   metallic   2 
TC4.txt   29   modification   2 
TC4.txt   30   morocco   2 
TC4.txt   31   navy   2 
TC4.txt   32   nvidia   2 
TC4.txt   33   onion   2 
TC4.txt   34   panels   2 
TC4.txt   35   physical   2 
TC4.txt   36   plays   2 
TC4.txt   37   poor   2 
TC4.txt   38   racial   2 
TC4.txt   39   reached   2 
TC4.txt   40   renaissance   2 
TC4.txt   41   ringtone   2 
TC4.txt   42   salt   2 
TC4.txt   43   shown   2 
TC4.txt   44   since   2 
TC4.txt   45   sparc   2 
TC4.txt   46   supplier   2 
TC4.txt   47   tiffany   2 
TC4.txt   48   tired   2 
TC4.txt   49   za   2 
TC4.txt   50   zimbabwe   2 
TC4.txt   51   adjustable   1 
TC4.txt   52   admin   1 
TC4.txt   53   adolescent   1 
TC4.txt   54   albuquerque   1 
TC4.txt   55   alternatives   1 
TC4.txt   56   amazon   1 
TC4.txt   57   analyst   1 
TC4.txt   58   appreciate   1 
TC4.txt   59   approve   1 
TC4.txt   60   ar   1 
TC4.txt   61   arabia   1 
TC4.txt   62   architects   1 
TC4.txt   63   arthritis   1 
TC4.txt   64   asian   1 
TC4.txt   65   assessed   1 
TC4.txt   66   assigned   1 
TC4.txt   67   ata   1 
TC4.txt   68   ate   1 
TC4.txt   69   attention   1 
TC4.txt   70   audit   1 
TC4.txt   71   australian   1 
TC4.txt   72   az   1 
TC4.txt   73   baby   1 
TC4.txt   74   bacterial   1 
TC4.txt   75   banking   1 
TC4.txt   76   barrel   1 
TC4.txt   77   barrier   1 
TC4.txt   78   based   1 
TC4.txt   79   baskets   1 
TC4.txt   80   beach   1 
TC4.txt   81   beaches   1 
TC4.txt   82   beads   1 
TC4.txt   83   beans   1 
TC4.txt   84   beautiful   1 
TC4.txt   85   bedrooms   1 
TC4.txt   86   began   1 
TC4.txt   87   begin   1 
TC4.txt   88   beginner   1 
TC4.txt   89   belkin   1 
TC4.txt   90   below   1 
TC4.txt   91   ben   1 
TC4.txt   92   bend   1 
TC4.txt   93   berlin   1 
TC4.txt   94   berry   1 
TC4.txt   95   beside   1 
TC4.txt   96   beverage   1 
TC4.txt   97   bible   1 
TC4.txt   98   biggest   1 
TC4.txt   99   bike   1 
TC4.txt   100   bingo   1 
TC4.txt   101   bio   1 
TC4.txt   102   biographies   1 
TC4.txt   103   biz   1 
TC4.txt   104   bizrate   1 
TC4.txt   105   bk   1 
TC4.txt   106   blade   1 
TC4.txt   107   blend   1 
TC4.txt   108   bloom   1 
TC4.txt   109   blues   1 
TC4.txt   110   bolt   1 
TC4.txt   111   bon   1 
TC4.txt   112   boobs   1 
TC4.txt   113   booking   1 
TC4.txt   114   books   1 
TC4.txt   115   booty   1 
TC4.txt   116   boundary   1 
TC4.txt   117   bowling   1 
TC4.txt   118   bra   1 
TC4.txt   119   brake   1 
TC4.txt   120   break   1 
TC4.txt   121   bridal   1 
TC4.txt   122   broadcast   1 
TC4.txt   123   brochure   1 
TC4.txt   124   brooklyn   1 
TC4.txt   125   browsers   1 
TC4.txt   126   bryan   1 
TC4.txt   127   bryant   1 
TC4.txt   128   bt   1 
TC4.txt   129   buck   1 
TC4.txt   130   building   1 
TC4.txt   131   bulletin   1 
TC4.txt   132   burn   1 
TC4.txt   133   burner   1 
TC4.txt   134   buses   1 
TC4.txt   135   cabinet   1 
TC4.txt   136   calculated   1 
TC4.txt   137   calgary   1 
TC4.txt   138   calibration   1 
TC4.txt   139   calling   1 
TC4.txt   140   calvin   1 
TC4.txt   141   camel   1 
TC4.txt   142   cameras   1 
TC4.txt   143   campaigns   1 
TC4.txt   144   canal   1 
TC4.txt   145   cancel   1 
TC4.txt   146   caps   1 
TC4.txt   147   car   1 
TC4.txt   148   cars   1 
TC4.txt   149   cartridges   1 
TC4.txt   150   casa   1 
TC4.txt   151   cashiers   1 
TC4.txt   152   cb   1 
TC4.txt   153   cells   1 
TC4.txt   154   cet   1 
TC4.txt   155   challenges   1 
TC4.txt   156   champions   1 
TC4.txt   157   char   1 
TC4.txt   158   charger   1 
TC4.txt   159   charity   1 
TC4.txt   160   chase   1 
TC4.txt   161   cheap   1 
TC4.txt   162   check   1 
TC4.txt   163   checklist   1 
TC4.txt   164   chelsea   1 
TC4.txt   165   chemicals   1 
